ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop
275159	15	57	3	4805	The Short Wall	1948	Sleepay	0		26
275169	25	57	3	70001	s1	2275	zero14	0		62
275188	44	57	3	71370	Mr Pete`s village	3893	Mr Pete	0		8
275897	-48	56	2	70447	Lithuania II	981	LT_Man_G	12	Outlaws	111
275907	-38	56	3	70880	VigneshSama`s village	2934	VigneshSama	0		8
275930	-15	56	3	4662	Hedgepig	1806	Nova	0		20
275934	-11	56	1	70535	2.DAR	913	boz	159	WHEV	192
275936	-9	56	3	4484	Göktürk`s village	1676	Göktürk	0		13
275942	-3	56	2	70247	&#60;&#60; 0●0	1071	yodha	12	Outlaws	276
275956	11	56	3	4631	BPR	1769	derzis	159	WHEV	435
275957	12	56	1	70109	Besing1	486	besing	5	#Friends	431
275965	20	56	1	4812	ZERO	1970	Raysya	0		323
275972	27	56	1	70003	01 terror	2280	Inseminator	0		426
275984	39	56	2	70893	Tsvetelin`s village	2952	Tsvetelin	0		15
275987	42	56	1	71104	01	3394	lazarous	0		59
276706	-40	55	1	70875	Luntmakargatan	2920	Ghraz	0		154
276713	-33	55	5	70143	Natars -33|55	1	Natars	0		91
276724	-22	55	2	4765	01	1897	Night Hunter	12	Outlaws	389
276727	-19	55	3	4661	scanner	1805	scanner	0		59
276733	-13	55	3	4617	baechuu village	1748	baechuu	0		232
276747	1	55	3	4166	silent	1417	silent	0		90
276751	5	55	2	70186	Little Italy	16	paulie	5	#Friends	358
276752	6	55	1	4380	War	1568	War	24	•••	265
276758	12	55	1	71066	Besing2	486	besing	5	#Friends	187
276760	14	55	1	4625	1	1764	lkmn	159	WHEV	421
276765	19	55	1	4738	Exanime`s village	1871	Exanime	0		11
276768	22	55	3	4807	tyrano	1949	tyranow	0		16
276771	25	55	1	17197	Simon983	2061	Simon983	159	WHEV	471
276772	26	55	1	70607	Simon1	2061	Simon983	159	WHEV	198
276783	37	55	1	70726	Spicyy_one`s village	2658	Spicyy_one	0		8
276787	41	55	3	70997	assitant`s village	3193	assitant	0		10
276793	47	55	3	71238	baiely`s village	3655	baiely	0		8
277448	-99	54	1	70396	Avalon	1545	Mulespawn	121	VC	275
277498	-49	54	3	70621	Clap2	543	ClapOn	12	Outlaws	97
277513	-34	54	3	70167	Lannychang-A1	2455	Lanny	159	WHEV	343
277516	-31	54	3	69983	kperetin`s village	2236	kperetin	0		13
277518	-29	54	5	42267	Natars -29|54	1	Natars	0		10
277520	-27	54	3	10894	Coco	2043	Coconuttt	0		211
277523	-24	54	2	4785	Troy I	1921	WarL0rd	0		88
277533	-14	54	3	4455	wabisukeoo`s village	1645	wabisukeoo	0		12
277539	-8	54	1	4362	Shaka de virgo`s village	1544	Shaka de virgo	0		16
277556	9	54	3	4377	Ben2005`s village	1565	Ben2005	0		29
277558	11	54	1	70453	2	1764	lkmn	159	WHEV	242
277559	12	54	1	4322	Come and taste	1522	Cheescake	0		119
277570	23	54	5	4776	Natars 23|54	1	Natars	0		18
277593	46	54	3	70377	01 CATS2	1759	CATS1	5	#Friends	281
277595	48	54	3	71366	Tyrael`s village	3890	Tyrael	0		10
277643	96	54	3	70282	Elvenking Halls C	98	Jimmii	7	soP	172
278272	-76	53	1	70442	A View To A Kill	704	goldeneye	12	Outlaws	164
278304	-44	53	2	70892	bkalmar973`s village	2948	bkalmar973	0		8
278310	-38	53	3	70324	hey ya	2486	popqwertynate	0		31
278315	-33	53	3	70493	GOOGLE WAREHOUSE	682	IAMGOOGLE	0		50
278323	-25	53	2	4804	Nika`s villa	1947	Nika	98	Moon	290
278325	-23	53	1	4715	(10)	1850	vormir	0		52
278347	-1	53	3	70218	0.0 Waghpur	1067	Ssabhyankar	12	Outlaws	382
278351	3	53	3	2255	majidcs	1182	majidcs	0		100
278355	7	53	3	2254	000. Mash	1181	Mash	0		30
278363	15	53	3	4378	Marco Aurelio`s village	1566	Marco Aurelio	0		13
278369	21	53	3	4623	00 CATS1	1759	CATS1	5	#Friends	486
278377	29	53	3	20744	Faubourg	2068	janong24	0		267
278378	30	53	3	70916	Maubourg	2068	janong24	0		24
278380	32	53	1	70004	xxx	2276	11x	0		84
278386	38	53	3	70581	Pinac`s village	2585	Pinac	0		23
278438	90	53	2	71109	New village	28	Komal	7	soP	52
278510	162	53	1	70428	02	793	haloo	24	•••	172
278991	-158	52	1	70469	Rose	1221	Ary	12	Outlaws	69
279115	-34	52	1	69980	Mildra Herran`s village	2232	Mildra Herran	0		11
279125	-24	52	3	71081	03	590	Häjyt	12	Outlaws	179
279127	-22	52	3	70190	02	590	Häjyt	12	Outlaws	429
279132	-17	52	1	4376	alaansh 1	1562	habibaan	24	•••	332
279138	-11	52	1	4232	Kartago	1428	Caew	0		21
279140	-9	52	3	4226	Alphaville	1447	Wirdelly	159	WHEV	366
279142	-7	52	1	4130	The Senate	1362	Darth Coronus	0		104
279145	-4	52	3	4123	Arlon	1355	Big Chief CG	49	TM	60
279149	0	52	3	1979	00 Loguetown	822	Porgast	24	•••	469
279154	5	52	1	1976	Albacete	1039	Romanov	159	WHEV	451
279155	6	52	1	70358	Barcelona	1039	Romanov	159	WHEV	126
279158	9	52	1	2081	Pearson	1117	PTE	49	TM	114
279171	22	52	3	4479	The Pit	1663	Ulf the Hermit	102	Monks	305
279174	25	52	3	4740	Carrot PATCH	1873	RabbidRabbitt	0		17
279180	31	52	3	49625	The Village Str	2175	MilostheGreat	0		18
279191	42	52	2	70805	Greadbox town	2782	Greadbox	0		34
279197	48	52	3	71225	Juinha`s village	3621	Juinha	0		10
279199	50	52	1	71348	Allintown	3851	Allintoch	0		74
279239	90	52	2	70235	Komal02	28	Komal	7	soP	256
279899	-51	51	3	71305	KingAxil village	3807	KingAxil84	0		13
279906	-44	51	1	70769	ZONK	2717	ineptocracy	159	WHEV	224
279910	-40	51	3	70524	01 Hoofstad	2057	Judgie	12	Outlaws	248
279922	-28	51	3	4729	Paradise	1861	Navidiuming	159	WHEV	333
279934	-16	51	3	4223	Baconville	1445	yurezplace	159	WHEV	300
279938	-12	51	1	4122	seg abad	1353	kekesagg	76	segs	155
279942	-8	51	3	4121	Jarem`s village	1351	Jarem	0		13
279943	-7	51	3	70989	Kebabville	1445	yurezplace	159	WHEV	39
279949	-1	51	1	2403	Distorsión	1293	SombraFría	159	WHEV	470
279958	8	51	2	71091	Oak Hill	16	paulie	5	#Friends	101
279961	11	51	2	2007	99 Pallet Town	1063	Cubone	4	Pokédex	531
279964	14	51	1	2130	Maleko	1142	Crisi	21	MONIKA	415
279969	19	51	5	2361	Natars 19|51	1	Natars	0		134
279971	21	51	1	4314	gggg	1515	Uchiha Escanor	66	---	526
279974	24	51	2	4429	01	1592	DONUTO	0		16
279990	40	51	2	70636	Tartarus42087`s	2601	Tartarus42087	0		26
279996	46	51	3	71028	Apostle Dimce`s village	3276	Apostle Dimce	0		61
280654	-97	50	1	71128	Caledon	1545	Mulespawn	121	VC	149
280701	-50	50	1	71170	Leamdon	2555	Milan	178	F&B	74
280702	-49	50	2	71125	Phrimps`s village	3434	Phrimps	0		11
280706	-45	50	1	70777	sardar`s village	2727	sardar	0		8
280709	-42	50	1	70487	Mancuso 00	2546	mancuso	0		118
280717	-34	50	2	11754	Come Get Me	2048	Savagge	0		167
280722	-29	50	1	4700	FAT	1831	Tashke	0		26
280729	-22	50	1	4360	Pas content	1543	grognon	12	Outlaws	429
280741	-10	50	1	2473	marcos.ms1960`s village	1305	marcos.ms1960	0		12
280747	-4	50	3	2346	España	1241	ArenaxD99	0		12
280749	-2	50	1	2338	md_ai_mn`s village	1239	md_ai_mn	0		13
280756	5	50	1	1457	01 Steel Temple	836	Beedrill	4	Pokédex	320
280758	7	50	1	1442	Ka Mil 9	820	Ka Mil	24	•••	363
280760	9	50	3	1573	sicosis`s village	888	sicosis	0		13
280761	10	50	1	71151	[02]_Tharbad	18	Arvedui	5	#Friends	169
280779	28	50	3	4630	1	1768	gavroche	0		198
280780	29	50	1	70150	Rome	854	kubias	5	#Friends	480
280782	31	50	1	71110	Ariminum	854	kubias	5	#Friends	168
280789	38	50	3	70076	KOOOK	2388	KOOOK	0		352
280792	41	50	2	70627	DJ (1)	2598	DJ HERO	0		68
280799	48	50	3	71012	6700	3233	Arme	181	AFA	126
280828	77	50	1	70387	imperium Romanum	388	nanic98	24	•••	367
281509	-43	49	1	70516	AEON	2555	Milan	178	F&B	267
281514	-38	49	3	69991	Christopher Nolan	2253	goonieespa	12	Outlaws	331
281524	-28	49	3	4466	The Keep	1656	Bolvi	12	Outlaws	512
281533	-19	49	1	70499	Only god	1568	War	24	•••	170
281536	-16	49	2	70337	MOHOLY 01	1037	moholy	12	Outlaws	144
281547	-5	49	1	2133	Hell-1	1145	Totozz	24	•••	487
281549	-3	49	1	2114	Solger`s village	1133	Solger	0		14
281550	-2	49	1	70196	[01]_Annúminas	18	Arvedui	5	#Friends	351
281553	1	49	5	1390	Natars 1|49	1	Natars	0		148
281558	6	49	1	70479	Ka Mil1	820	Ka Mil	24	•••	116
281567	15	49	1	1949	I´m lost	1029	Dory	66	---	318
281570	18	49	2	2069	ReginaBlack`s village	1105	ReginaBlack	0		15
281582	30	49	1	4621	Palata	1753	Urba	0		27
281596	44	49	3	70731	Abdulrahmn`s village	2665	Abdulrahmn	0		8
281619	67	49	2	70500	00 - ★	558	Raine	5	#Friends	160
282269	-84	48	2	70269	Bubby	1024	ReddNeckerson	12	Outlaws	247
282301	-52	48	1	71198	madian77`s village	3585	madian77	0		8
282303	-50	48	1	70950	Txacabum`s village	3071	Txacabum	0		14
282307	-46	48	3	70570	weasko	2579	weasko	30	GG	103
282314	-39	48	1	69999	khaoula`s village	2273	khaoula	0		12
282319	-34	48	3	4803	Wojtas`s village	1946	Wojtas	0		13
282322	-31	48	1	4613	Rox1337	1745	Rox1337	153	NB	399
282329	-24	48	1	4302	Wicked`s village	1499	Wicked	0		13
282331	-22	48	1	4218	bucuresti	1434	roci70	159	WHEV	594
282332	-21	48	1	70691	timisoara	1434	roci70	159	WHEV	188
282342	-11	48	2	2129	Generolas	1140	Generolas	24	•••	634
282351	-2	48	2	2020	&#62;&#62; 0●1	1071	yodha	12	Outlaws	488
282380	27	48	2	4264	sho`s village	1463	shoaib	24	•••	433
282385	32	48	1	4657	1	1797	Qwerty	24	•••	529
282388	35	48	2	4825	amirmzk`s village	1980	amirmzk	0		12
282400	47	48	3	70806	mehrshad`s village	2787	mehrshad	0		8
282403	50	48	1	71013	Downtown	3235	tromr	178	F&B	163
282405	52	48	3	71226	Aslan`s village	3622	Aslan	0		12
282407	54	48	3	71352	vilig23889`s village	3859	vilig23889	0		8
283084	-70	47	1	70355	02	262	NightMage	12	Outlaws	259
283103	-51	47	2	70984	Dragon village	3175	Dragomir	0		55
283106	-48	47	2	70776	Wabash	2724	Rabid	178	F&B	190
283109	-45	47	3	70497	courtney	2548	cf115000451	0		32
283119	-35	47	3	4789	Alesia	1927	chrisj_2000	0		58
283122	-32	47	3	4572	Springs	1700	Johanthegaul	12	Outlaws	315
283125	-29	47	3	4357	VX1	1540	Trelops	0		47
283131	-23	47	3	70585	Erobor	1656	Bolvi	12	Outlaws	257
283137	-17	47	1	2336	Steel Soul 01	1235	Steel Soul	0		62
283155	1	47	2	967	Castle Saarthall	627	Lord Eadwulf	0		265
283174	20	47	1	71105	New village	971	Házmester	0		31
283175	21	47	1	1845	Házmester 001	971	Házmester	0		254
283176	22	47	2	70462	Tavak	1091	veli	24	•••	228
283177	23	47	2	2052	Derdin	1091	veli	24	•••	376
283187	33	47	5	4620	Natars 33|47	1	Natars	0		129
283189	35	47	1	70315	2	1797	Qwerty	24	•••	248
283200	46	47	3	70729	biyij18206`s village	2661	biyij18206	0		8
283225	71	47	3	71234	New village	427	Johny1024	5	#Friends	80
283852	-103	46	2	70258	02	728	SebastiánCZ	12	Outlaws	110
283870	-85	46	2	71356	A-ron	1024	ReddNeckerson	12	Outlaws	85
283898	-57	46	3	71420	wowthecoder`s village	4005	wowthecoder	0		14
283900	-55	46	2	70534	01	1556	Jatin0897	12	Outlaws	171
283916	-39	46	3	13697	02 Hoofstad	2057	Judgie	12	Outlaws	425
283921	-34	46	3	4599	Hollowback`s village	1737	Hollowback	0		12
283927	-28	46	3	4294	Chiefkiarash`s village	1490	Chiefkiarash	0		16
283941	-14	46	3	2010	0.1 Pench	1067	Ssabhyankar	12	Outlaws	567
283944	-11	46	2	1856	aa	977	delic	0		278
283948	-7	46	2	1973	MOHOLY 00	1037	moholy	12	Outlaws	385
283957	2	46	3	844	Gummi Glen	456	rgdubois	159	WHEV	347
283958	3	46	1	70374	Horda	1293	SombraFría	159	WHEV	296
283961	6	46	1	954	Wladimir	375	Wladimir	5	#Friends	380
283966	11	46	5	1079	Natars 11|46	1	Natars	0		148
283971	16	46	5	1381	Natars 16|46	1	Natars	0		75
283982	27	46	5	2123	Natars 27|46	1	Natars	0		108
283984	29	46	2	2358	01 Roman Reigns	1251	Parma	24	•••	436
283987	32	46	3	4433	marz0`s village	1597	marz0	0		16
283990	35	46	1	71367	3	1797	Qwerty	24	•••	21
284000	45	46	1	70089	Mephisto 01	2407	Mephistopholes	0		38
284002	47	46	3	70679	mist1321	2621	mist1321	160	1	228
284011	56	46	3	71362	Kapsalon`s village	3872	Kapsalon	0		8
284017	62	46	3	70284	New village	427	Johny1024	5	#Friends	289
284707	-49	45	1	70768	LiNuX	2715	LiNuX	178	F&B	194
284712	-44	45	2	70013	salisph`s village	2306	salisph	0		12
284714	-42	45	5	69967	Natars -42|45	1	Natars	0		15
284721	-35	45	1	4616	fazenda	1746	Betmens	159	WHEV	382
284734	-22	45	1	2335	1	1234	milad1milad	0		200
284737	-19	45	3	2136	1337	1153	Krad_UZ	0		14
284739	-17	45	5	2047	Natars -17|45	1	Natars	0		53
284752	-4	45	1	1613	jescas`s village	911	jescas	0		16
284755	-1	45	3	70901	New village	456	rgdubois	159	WHEV	47
284763	7	45	3	893	01	596	Bloodanthem	12	Outlaws	507
284769	13	45	1	1077	01 Columbia	681	Crescent	24	•••	361
284800	44	45	3	70073	3SOME	1283	Lighting 1988	0		32
284802	46	45	1	70303	URANUS	2481	Goosem	0		88
284805	49	45	3	70798	physics`s village	2773	physics	0		21
284808	52	45	2	71011	Saberbatooie72`s village	3232	Saberbatooie72	0		10
284811	55	45	3	71199	Olek`s village	3586	Olek	0		8
285500	-57	44	2	71304	kO1	3803	kO_sha	0		46
285514	-43	44	5	69977	Natars -43|44	1	Natars	0		34
285519	-38	44	3	4694	BANKAR27	1828	Telmah27	0		33
285523	-34	44	5	4451	Natars -34|44	1	Natars	0		37
285525	-32	44	3	4307	mikey`s village	1504	mikey	0		13
285527	-30	44	1	4263	avrig	1461	iahim	154	ro	283
285534	-23	44	2	2333	MM	1232	MM42	0		14
285544	-13	44	3	1758	Wheredamme City	965	Sander	0		36
285546	-11	44	5	1617	Natars -11|44	1	Natars	0		104
285552	-5	44	1	1507	Danis`s village	857	Danis	0		12
285556	-1	44	2	1492	W	846	Wortigen	0		97
285560	3	44	5	705	Natars 3|44	1	Natars	0		76
285568	11	44	2	750	Naivart78	502	Naivart78	0		201
285577	20	44	2	1204	00. Warning - ☠	726	Zer0	0		73
285588	31	44	1	4153	Legionář na Doškubu	1391	Legion master	151	TTT	234
285600	43	44	1	70009	eanild	2291	eanild	0		105
285605	48	44	2	70611	sagheez	2594	kimniloo	178	F&B	187
285608	51	44	3	70804	1.0 TT	2784	Brudo	178	F&B	230
285611	54	44	3	71126	Alpha_ssr`s village	3436	Alpha_ssr	0		12
286284	-74	43	3	70280	WROKA CITY	1213	Wroka	12	Outlaws	330
286314	-44	43	1	70481	02 Armyageddon	2049	cypherus	0		2
286346	-12	43	1	1615	01 Abbadon	915	Sebastian	0		135
286349	-9	43	3	1547	01 Apollo	866	Alphabet	12	Outlaws	572
286356	-2	43	3	1371	akaoo	781	akaoo	24	•••	506
286357	-1	43	3	70372	akaoo 2	781	akaoo	24	•••	150
286378	20	43	1	70735	FF1	564	Flick Formulär	159	WHEV	101
286381	23	43	1	1334	00 Recover	758	Alakazam	4	Pokédex	583
286384	26	43	1	1508	Croton	854	kubias	5	#Friends	523
286391	33	43	1	2337	A1 10 October 2020	1236	WOKA	24	•••	383
286408	50	43	2	71107	Hellgrind	346	Chad	5	#Friends	109
286411	53	43	3	70912	lol4er46`s village	2991	lol4er46	0		17
286413	55	43	3	71148	Visbored`s village	3467	Visbored	0		13
287100	-59	42	1	71323	Combats.lest`s village	3816	Combats.lest	0		8
287108	-51	42	2	70718	vencepolis	2646	blitojdk	0		22
287118	-41	42	2	70547	2.JUMMALLAA EOOOSS	1718	makurino	12	Outlaws	268
287124	-35	42	2	4372	00	1556	Jatin0897	12	Outlaws	453
287126	-33	42	2	4193	PEACEVILL	1429	MODOL	0		13
287128	-31	42	1	4114	A	1339	Komora	0		191
287140	-19	42	3	1701	Capita	960	CapitalEmpire	0		12
287149	-10	42	2	1320	cip27`s village	440	cip27	0		12
287151	-8	42	1	1307	I	747	Galaxidos	12	Outlaws	536
287156	-3	42	1	1239	Tuk	739	Tuk	0		122
287163	4	42	1	507	Ex	353	Exchange	0		17
287170	11	42	2	615	Nayotra`s village	418	Nayotra	0		14
287179	20	42	3	70281	The DooM	256	Karlo	0		292
287180	21	42	2	1001	huggass`s village	648	huggass	0		11
287199	40	42	2	4743	german nordeIII`s village	1875	german nordeIII	0		14
287207	48	42	1	70331	Roma	2490	Julius Caesar	178	F&B	131
287209	50	42	2	70118	Doru Araeba	346	Chad	5	#Friends	372
287213	54	42	1	70518	2.EP	800	Tonyblack	24	•••	297
287905	-55	41	3	70983	shchuchynshchyna	3169	trava	0		140
287921	-39	41	2	4596	1.penelope	1718	makurino	12	Outlaws	485
287924	-36	41	3	4367	00	1552	pntgta	12	Outlaws	482
287938	-22	41	2	1886	Lithuania I	981	LT_Man_G	12	Outlaws	335
287940	-20	41	5	1653	Natars -20|41	1	Natars	0		77
287946	-14	41	1	70429	alaansh 2	1562	habibaan	24	•••	161
287947	-13	41	3	1269	Villa	741	Villa1	32	F.B	514
287951	-9	41	1	1217	[1] ROMEON2T	730	romeo_n2t	32	F.B	340
287958	-2	41	2	1076	1	679	Skunjica	0		32
287970	10	41	1	433	1	326	Devils	0		68
287977	17	41	2	681	LUKY	426	LUKY	0		21
287980	20	41	1	840	FF2	564	Flick Formulär	159	WHEV	377
287987	27	41	1	1388	1.Ephesus	800	Tonyblack	24	•••	506
287991	31	41	3	1844	kaki`s villag	970	kaki	0		32
288005	45	41	3	42232	Aramis`s village	2142	Aramis	0		13
288016	56	41	3	71007	vartlas`s village	3214	vartlas	0		13
288019	59	41	3	71340	Seulgi`s village	3843	Seulgi	0		13
288035	75	41	1	70347	Law	795	TeKKeN	24	•••	241
288516	-245	40	2	70551	00	1648	jurasek77	178	F&B	181
288703	-58	40	3	71116	Sanchez17`s village	3414	Sanchez17	0		10
288708	-53	40	1	70714	antenna`s village	2642	antenna	0		8
288715	-46	40	1	30562	ROMA	2101	Pistanu	0		168
288724	-37	40	3	4292	Cemetery of Ash	1484	Necrovarius	0		213
288727	-34	40	1	70213	002	254	nikopol	12	Outlaws	260
288728	-33	40	1	4113	Vermilion`s village	1336	Vermilion	0		19
288747	-14	40	3	1184	01,	714	banbus	12	Outlaws	351
288755	-6	40	3	942	00	616	wfuzduv	44	ALL 4 1	376
288758	-3	40	1	940	kouter	614	kouter	12	Outlaws	488
288760	-1	40	2	915	00	605	Sainter	0		15
288773	12	40	1	502	Venice	301	Ondry	5	#Friends	556
288775	14	40	2	480	Carvahall	346	Chad	5	#Friends	387
288798	37	40	1	2276	radokmeta	1183	radokmeta	24	•••	545
288802	41	40	3	4635	bilou`s village	1770	bilou	0		15
288811	50	40	1	70328	Yalahar	2489	Fyrennix	24	•••	406
288819	58	40	1	71147	Cchome`s village	3463	Cchome	0		10
288821	60	40	1	71353	Chetz	3858	Chetz	0		98
289506	-56	39	2	70888	simon800530`s village	2943	simon800530	0		8
289508	-54	39	3	70780	naman`s village	2736	naman	0		10
289512	-50	39	5	70053	Natars -50|39	1	Natars	0		24
289531	-31	39	5	2305	Natars -31|39	1	Natars	0		87
289535	-27	39	3	1922	Druids Lair	1012	Barbara	0		87
289538	-24	39	1	1675	kimia	937	Kimito1	0		37
289552	-10	39	5	831	Natars -10|39	1	Natars	0		69
289569	7	39	1	352	Pop1`s village	200	Pop1	0		11
289572	10	39	3	307	Number5`s village	217	Number5	8	Nr	22
289591	29	39	3	1220	01	737	MVagosMV	5	#Friends	403
289601	39	39	1	70472	New village	1183	radokmeta	24	•••	350
289606	44	39	1	70139	02 Maybe Not	458	FatUps	24	•••	359
289608	46	39	1	22898	Minas Morgul	2073	schuwmacher	0		18
289611	49	39	1	70081	Hemka`s village	2394	Hemka	0		14
289619	57	39	1	71015	mikor`	3234	mikor	0		27
290297	-66	38	2	71149	02 | Carpiss	1658	Carpis	12	Outlaws	146
290299	-64	38	2	70274	00 | Cropis	1658	Carpis	12	Outlaws	286
290311	-52	38	3	70192	saint mehrpu	2462	mehrpu	0		24
290317	-46	38	1	12240	01 The Beginning	2049	cypherus	0		414
290319	-44	38	3	70887	teine	1833	aadu	178	F&B	137
290324	-39	38	3	70527	01	1552	pntgta	12	Outlaws	269
290331	-32	38	1	2297	OmaSp	1211	Yusuf	12	Outlaws	608
290337	-26	38	3	1692	dorf	946	höchi	0		203
290342	-21	38	2	1324	CayBangNon	751	CayBangNon--	32	F.B	508
290343	-20	38	3	70878	Wycombe	741	Villa1	32	F.B	186
290344	-19	38	1	1149	dex`s	706	dex	178	F&B	176
290348	-15	38	5	1080	Natars -15|38	1	Natars	0		46
290356	-7	38	3	70204	Was up!	376	Aronman78	0		189
290361	-2	38	1	740	Pirate-960	434	Pirate_960	0		18
290363	0	38	3	212	Ace Rimmer	174	Rise303	0		78
290368	5	38	3	207	99 Rock Tunnel	190	Onix	4	Pokédex	419
290371	8	38	2	288	00 Pat a Mat	157	Pat a Mat	5	#Friends	648
290386	23	38	5	737	Natars 23|38	1	Natars	0		30
290388	25	38	1	819	01-Mr.Poaro	482	Mr.Poaro	24	•••	441
290391	28	38	5	1075	Natars 28|38	1	Natars	0		200
290400	37	38	1	70391	02 Karakurum	1278	TuranKhanate	24	•••	322
290401	38	38	1	2394	01 Ötüken Yış	1278	TuranKhanate	24	•••	531
290404	41	38	1	4441	1. Saint-Tropez	1607	starboy17	0		405
290406	43	38	2	4573	1	1702	volcano	0		333
290409	46	38	1	70992	03 Maybe Maybe	458	FatUps	24	•••	216
290422	59	38	5	71101	Natars 59|38	1	Natars	0		7
290424	61	38	2	70097	0.15	367	S&A.	5	#Friends	486
290441	78	38	1	71359	Fox	795	TeKKeN	24	•••	98
291113	-51	37	1	70048	LodusCultus	2356	Ong24	0		239
291116	-48	37	3	44238	Karak Izor	2158	foolish	0		197
291135	-29	37	2	1921	Danzig	1006	Spim2212	0		277
291147	-17	37	1	1005	Hydrogen Vex	647	Vex Hallow	12	Outlaws	469
291151	-13	37	5	815	Natars -13|37	1	Natars	0		95
291153	-11	37	5	789	Natars -11|37	1	Natars	0		183
291161	-3	37	2	673	01	454	BUGOR	0		106
291163	-1	37	2	652	poopang	451	poopang	0		272
291173	9	37	2	70475	Meme1	118	Meme	5	#Friends	103
291180	16	37	1	295	Syn	231	Pixie Trixie	0		13
291183	19	37	1	420	Necropolis	304	Mujika	5	#Friends	442
291186	22	37	5	674	Natars 22|37	1	Natars	0		103
291204	40	37	5	4116	Natars 40|37	1	Natars	0		36
291205	41	37	1	70675	2. London	1607	starboy17	0		176
291213	49	37	3	49618	VonLicht`s village	2176	VonLicht	0		36
291222	58	37	3	71010	DoruzDerth`s village	3229	DoruzDerth	0		19
291905	-60	36	3	71121	Hustlee`s village	3419	Hustlee	0		13
291907	-58	36	2	70885	ramboukran1992	2941	ramboukran1992	0		76
291919	-46	36	3	4704	com6 karupesa	1833	aadu	178	F&B	335
291924	-41	36	5	4369	Natars -41|36	1	Natars	0		66
291944	-21	36	3	1198	Fuji	711	fujizama	32	F.B	346
291949	-16	36	2	781	Sprcka	536	Kondom	0		85
291975	10	36	2	199	I	102	Nunanci	5	#Friends	535
291979	14	36	1	254	for this ship	208	abrams	0		329
291982	17	36	3	327	The DeaTh	256	Karlo	0		539
291994	29	36	1	880	Castle Made on Sand	581	The Scot	44	ALL 4 1	425
292061	96	36	2	70926	01. *-_-*	291	Ninetales	4	Pokédex	267
292062	97	36	2	70068	00 Netflix & Chill	291	Ninetales	4	Pokédex	457
292719	-47	35	3	4795	JustNoBody`s village	1933	JustNoBody	0		68
292729	-37	35	1	2401	Ani	1292	mirzas	0		233
292746	-20	35	3	883	A1	572	Esgoba	159	WHEV	390
292759	-7	35	3	534	Black	226	Megasupreme	0		334
292770	4	35	2	71209	III	102	Nunanci	5	#Friends	148
292778	12	35	5	204	Natars 12|35	1	Natars	0		266
292785	19	35	2	354	01 - T	283	Kaneki	0		148
292821	55	35	2	70379	SILENCER.01	2506	Mahdi joon	24	•••	230
292823	57	35	3	70813	X village	2810	Nav1x	0		17
292827	61	35	2	70795	0.1	367	S&A.	5	#Friends	421
293515	-52	34	3	69972	lvan`s village	2221	lvan	0		11
293521	-46	34	3	4615	1.	1747	Scabfull	178	F&B	345
293522	-45	34	3	70803	2.	1747	Scabfull	178	F&B	114
293536	-31	34	3	1759	Poggers 77777	963	Pipa	0		24
293542	-25	34	2	1202	01	728	SebastiánCZ	12	Outlaws	491
293544	-23	34	3	1063	A	672	pyros	0		204
293555	-12	34	1	562	Symbol	401	Symbol	14	home	22
293564	-3	34	1	380	diebietown	294	diebie	59	Ka Mil	367
293567	0	34	2	71103	poo	451	poopang	0		47
293571	4	34	2	70154	II	102	Nunanci	5	#Friends	220
293573	6	34	3	121	Z Bratri v Lihu	52	Bratri v Lihu	5	#Friends	503
293585	18	34	1	228	Porter	155	Alkobrothers	5	#Friends	504
293589	22	34	1	363	Nedy`	276	Nedy	5	#Friends	528
293597	30	34	2	779	01 Ezio	538	assox	24	•••	529
293604	37	34	1	1512	00 Turčín Poničan	853	Mor ho !	5	#Friends	417
293610	43	34	1	4333	Minas Tirith	1533	rasoulkenan	51	V-SE	439
293612	45	34	1	71009	Rivendell	1533	rasoulkenan	51	V-SE	61
293626	59	34	3	70891	mohammad.m`s village	2946	mohammad.m	0		22
294305	-63	33	3	71223	Daige village	3522	oladejiolakunle	0		14
294308	-60	33	2	70890	hokuszpok431`s village	2947	hokuszpok431	0		8
294310	-58	33	3	70783	Makedonec`s village	2739	Makedonec	0		10
294311	-57	33	3	71299	Fukiden	1155	Neofinetia	12	Outlaws	64
294313	-55	33	1	70199	ejbibangco`s village	2465	ejbibangco	0		33
294316	-52	33	3	70698	BARANWAL EMPIRE 2	2311	SHASHANKSHEKHAR	30	GG	176
294323	-45	33	5	4460	Natars -45|33	1	Natars	0		25
294335	-33	33	1	1930	1	1021	P9tka	0		121
294338	-30	33	2	1610	Sasuke Uchiha	905	Sasuke Uchiha	49	TM	80
294346	-22	33	3	886	01	590	Häjyt	12	Outlaws	505
294357	-11	33	5	487	Natars -11|33	1	Natars	0		9
294372	4	33	1	58	10 Marowak`s Ressort	69	Marowak	4	Pokédex	468
294378	10	33	2	75	99 Ember	27	Charmander	4	Pokédex	564
294393	25	33	2	367	!..*-_-*..!	291	Ninetales	4	Pokédex	651
294399	31	33	2	829	01 - ★	558	Raine	5	#Friends	248
294402	34	33	1	70598	yyy	145	xxx	146	x	13
294422	54	33	1	70079	(001) Foxtrot	2391	Rempie	0		388
294428	60	33	2	70909	Mrfumble`s village	2987	Mrfumble	0		8
295104	-65	32	1	71324	Asturias	3820	solutor	0		93
